ID_kod,kod_pkwiu,Nazwa,numer_poziomu
2112,19.20.41.0,"Wazelina; parafina; woski pochodzenia naftowego i pozostałe woski",7
2113,19.20.42,"Koks naftowy; bitum naftowy i inne pozostałości olejów ropy naftowej",6
2114,19.20.42.0,"Koks naftowy; bitum naftowy i inne pozostałości olejów ropy naftowej",7
2115,19.20.9,"USŁUGI PODWYKONAWCÓW ZWIĄZANE Z WYTWARZANIEM BRYKIETÓW I PODOBNYCH PALIW STAŁYCH Z WĘGLA I TORFU ORAZ PRODUKTÓW RAFINACJI ROPY NAFTOWEJ",5
2116,19.20.99,"USŁUGI PODWYKONAWCÓW ZWIĄZANE Z WYTWARZANIEM BRYKIETÓW I PODOBNYCH PALIW STAŁYCH Z WĘGLA I TORFU ORAZ PRODUKTÓW RAFINACJI ROPY NAFTOWEJ",6
2117,19.20.99.0,"USŁUGI PODWYKONAWCÓW ZWIĄZANE Z WYTWARZANIEM BRYKIETÓW I PODOBNYCH PALIW STAŁYCH Z WĘGLA I TORFU ORAZ PRODUKTÓW RAFINACJI ROPY NAFTOWEJ",7
2118,20,"CHEMIKALIA I WYROBY CHEMICZNE",2
2119,20.1,"CHEMIKALIA PODSTAWOWE, NAWOZY I ZWIĄZKI AZOTOWE, TWORZYWA SZTUCZNE I KAUCZUK SYNTETYCZNY W FORMACH PODSTAWOWYCH",3
2120,20.11,"GAZY TECHNICZNE",4
2121,20.11.1,"GAZY TECHNICZNE",5
2122,20.11.11,"Wodór, argon, gazy szlachetne, azot i tlen",6
2123,20.11.11.0,"Wodór, argon, gazy szlachetne, azot i tlen",7
2124,20.11.12,"Ditlenek węgla i pozostałe nieorganiczne związki tlenu z niemetalami",6
2125,20.11.12.0,"Ditlenek węgla i pozostałe nieorganiczne związki tlenu z niemetalami",7
2126,20.11.13,"Powietrze ciekłe i sprężone",6
2127,20.11.13.0,"Powietrze ciekłe i sprężone",7
2128,20.11.9,"USŁUGI PODWYKONAWCÓW ZWIĄZANE Z PRODUKCJĄ GAZÓW TECHNICZNYCH",5
2129,20.11.99,"USŁUGI PODWYKONAWCÓW ZWIĄZANE Z PRODUKCJĄ GAZÓW TECHNICZNYCH",6
2130,20.11.99.0,"USŁUGI PODWYKONAWCÓW ZWIĄZANE Z PRODUKCJĄ GAZÓW TECHNICZNYCH",7
2131,20.12,"BARWNIKI I PIGMENTY",4
2132,20.12.1,"TLENKI, NADTLENKI I WODOROTLENKI METALI",5
2133,20.12.11,"Tlenek i nadtlenek cynku; tlenki tytanu",6
2134,20.12.11.0,"Tlenek i nadtlenek cynku; tlenki tytanu",7
2135,20.12.12,"Tlenki i wodorotlenki chromu, manganu, ołowiu i miedzi",6
2136,20.12.12.0,"Tlenki i wodorotlenki chromu, manganu, ołowiu i miedzi",7
2137,20.12.19,"Tlenki, nadtlenki i wodorotlenki pozostałych metali",6
2138,20.12.19.0,"Tlenki, nadtlenki i wodorotlenki pozostałych metali",7
2139,20.12.2,"EKSTRAKTY GARBARSKIE LUB BARWIĄCE; GARBNIKI I ICH POCHODNE; ŚRODKI BARWIĄCE, GDZIE INDZIEJ NIESKLASYFIKOWANE",5
2140,20.12.21,"Środki barwiące organiczne syntetyczne oraz preparaty na ich bazie; organiczne wyroby syntetyczne w rodzaju stosowanych jako fluorescencyjne środki rozjaśniające lub jako luminofory; laki barwnikowe i preparaty wytworzone na ich bazie",6
2141,20.12.21.0,"Środki barwiące organiczne syntetyczne oraz preparaty na ich bazie; organiczne wyroby syntetyczne w rodzaju stosowanych jako fluorescencyjne środki rozjaśniające lub jako luminofory; laki barwnikowe i preparaty wytworzone na ich bazie",7
2142,20.12.22,"Ekstrakty garbarskie pochodzenia roślinnego; garbniki i ich sole, etery, estry i pozostałe pochodne; środki barwiące pochodzenia roślinnego lub zwierzęcego",6
2143,20.12.22.0,"Ekstrakty garbarskie pochodzenia roślinnego; garbniki i ich sole, etery, estry i pozostałe pochodne; środki barwiące pochodzenia roślinnego lub zwierzęcego",7
2144,20.12.23,"Syntetyczne organiczne substancje garbujące; nieorganiczne substancje garbujące; preparaty garbujące; preparaty enzymatyczne do garbowania wstępnego",6
2145,20.12.23.0,"Syntetyczne organiczne substancje garbujące; nieorganiczne substancje garbujące; preparaty garbujące; preparaty enzymatyczne do garbowania wstępnego",7
2146,20.12.24,"Środki barwiące, gdzie indziej niesklasyfikowane; produkty nieorganiczne w rodzaju stosowanych jako luminofory",6
2147,20.12.24.0,"Środki barwiące, gdzie indziej niesklasyfikowane; produkty nieorganiczne w rodzaju stosowanych jako luminofory",7
2148,20.12.9,"Usługi podwykonawców związane z produkcją barwników i pigmentów",5
2149,20.12.99,"Usługi podwykonawców związane z produkcją barwników i pigmentów",6
2150,20.12.99.0,"Usługi podwykonawców związane z produkcją barwników i pigmentów",7
2151,20.13,"POZOSTAŁE PODSTAWOWE CHEMIKALIA NIEORGANICZNE",4
2152,20.13.1,"URAN WZBOGACONY I PLUTON; URAN ZUBOŻONY I TOR; POZOSTAŁE PIERWIASTKI RADIOAKTYWNE",5
2153,20.13.11,"Uran wzbogacony i pluton oraz ich związki",6
2154,20.13.11.0,"Uran wzbogacony i pluton oraz ich związki",7
2155,20.13.12,"Uran zubożony i tor oraz ich związki",6
2156,20.13.12.0,"Uran zubożony i tor oraz ich związki",7
2157,20.13.13,"Pozostałe pierwiastki promieniotwórcze, ich izotopy i związki; stopy, dyspersje, wyroby ceramiczne i mieszaniny zawierające te pierwiastki, izotopy lub związki",6
2158,20.13.13.0,"Pozostałe pierwiastki promieniotwórcze, ich izotopy i związki; stopy, dyspersje, wyroby ceramiczne i mieszaniny zawierające te pierwiastki, izotopy lub związki",7
2159,20.13.14,"Sekcje paliwowe (kasety) nienapromieniowane, do reaktorów jądrowych",6
2160,20.13.14.0,"Sekcje paliwowe (kasety) nienapromieniowane, do reaktorów jądrowych",7
2161,20.13.2,"PIERWIASTKI CHEMICZNE, GDZIE INDZIEJ NIESKLASYFIKOWANE; KWASY I ZWIĄZKI NIEORGANICZNE",5
2162,20.13.21,Niemetale,6
2163,20.13.21.0,Niemetale,7
2164,20.13.22,"Związki halogenów i siarki z niemetalami",6
2165,20.13.22.0,"Związki halogenów i siarki z niemetalami",7
2166,20.13.23,"Metale alkaliczne lub metale ziem alkalicznych; metale ziem rzadkich, skand i itr; rtęć",6
2167,20.13.23.0,"Metale alkaliczne lub metale ziem alkalicznych; metale ziem rzadkich, skand i itr; rtęć",7
2168,20.13.24,"Chlorowodór; oleum; pentatlenek difosforu; pozostałe kwasy nieorganiczne; ditlenek krzemu i ditlenek siarki",6
2169,20.13.24.0,"Chlorowodór; oleum; pentatlenek difosforu; pozostałe kwasy nieorganiczne; ditlenek krzemu i ditlenek siarki",7
2170,20.13.25,"Tlenki, wodorotlenki i nadtlenki pozostałych pierwiastków chemicznych, gdzie indziej niesklasyfikowanych; hydrazyna i hydroksyloamina i ich sole nieorganiczne",6
2171,20.13.25.0,"Tlenki, wodorotlenki i nadtlenki pozostałych pierwiastków chemicznych, gdzie indziej niesklasyfikowanych; hydrazyna i hydroksyloamina i ich sole nieorganiczne",7
2172,20.13.3,"ZWIĄZKI FLUOROWCÓW Z METALAMI; PODCHLORYNY, CHLORANY I NADCHLORANY",5
2173,20.13.31,"Związki fluorowców z metalami",6
2174,20.13.31.0,"Związki fluorowców z metalami",7
2175,20.13.32,"Podchloryny, chlorany i nadchlorany",6
2176,20.13.32.0,"Podchloryny, chlorany i nadchlorany",7
2177,20.13.4,"SIARCZKI, SIARCZYNY I SIARCZANY; AZOTANY, FOSFORANY I WĘGLANY",5
2178,20.13.41,"Siarczki, siarczyny i siarczany",6
2179,20.13.41.0,"Siarczki, siarczyny i siarczany",7
2180,20.13.42,"Podfosforyny, fosforyny, fosforany i polifosforany oraz azotany, z wyłączeniem azotanu potasu",6
2181,20.13.42.0,"Podfosforyny, fosforyny, fosforany i polifosforany oraz azotany, z wyłączeniem azotanu potasu",7
2182,20.13.43,Węglany,6
2183,20.13.43.0,Węglany,7
2184,20.13.5,"SOLE POZOSTAŁYCH METALI",5
2185,20.13.51,"Sole tlenowych i nadtlenowych kwasów metalicznych; koloidy metali szlachetnych",6
2186,20.13.51.0,"Sole tlenowych i nadtlenowych kwasów metalicznych; koloidy metali szlachetnych",7
2187,20.13.52,"Związki nieorganiczne gdzie indziej niesklasyfikowane, włącznie z wodą destylowaną; amalgamaty, inne niż amalgamaty metali szlachetnych",6
2188,20.13.52.0,"Związki nieorganiczne gdzie indziej niesklasyfikowane, włącznie z wodą destylowaną; amalgamaty, inne niż amalgamaty metali szlachetnych",7
2189,20.13.6,"POZOSTAŁE PODSTAWOWE CHEMIKALIA NIEORGANICZNE, GDZIE INDZIEJ NIESKLASYFIKOWANE",5
2190,20.13.61,"Izotopy gdzie indziej niesklasyfikowane i ich związki, włączając ciężką wodę (tlenek deuteru)",6
2191,20.13.61.0,"Izotopy gdzie indziej niesklasyfikowane i ich związki, włączając ciężką wodę (tlenek deuteru)",7
2192,20.13.62,"Cyjanki, tlenocyjanki i cyjanki złożone; pioruniany, cyjaniany i tiocyjaniany; krzemiany; borany; nadborany; pozostałe sole kwasów nieorganicznych lub kwasów nadtlenowych",6
2193,20.13.62.0,"Cyjanki, tlenocyjanki i cyjanki złożone; pioruniany, cyjaniany i tiocyjaniany; krzemiany; borany; nadborany; pozostałe sole kwasów nieorganicznych lub kwasów nadtlenowych",7
2194,20.13.63,"Nadtlenek wodoru",6
2195,20.13.63.0,"Nadtlenek wodoru",7
2196,20.13.64,"Fosforki, węgliki, wodorki, azotki, azydki, krzemki i borki",6
2197,20.13.64.0,"Fosforki, węgliki, wodorki, azotki, azydki, krzemki i borki",7
2198,20.13.65,"Związki metali ziem rzadkich, itru lub skandu",6
2199,20.13.65.0,"Związki metali ziem rzadkich, itru lub skandu",7
2200,20.13.66,"Siarka, z wyłączeniem siarki sublimowanej, strącanej i koloidalnej",6
2201,20.13.66.0,"Siarka, z wyłączeniem siarki sublimowanej, strącanej i koloidalnej",7
2202,20.13.67,"Piryty żelazowe wyprażone",6
2203,20.13.67.0,"Piryty żelazowe wyprażone",7
2204,20.13.68,"Kwarc piezoelektryczny; pozostałe kamienie syntetyczne lub odtworzone, szlachetne lub półszlachetne, nieobrobione",6
2205,20.13.68.0,"Kwarc piezoelektryczny; pozostałe kamienie syntetyczne lub odtworzone, szlachetne lub półszlachetne, nieobrobione",7
2206,20.13.9,"Usługi podwykonawców związane z produkcją pozostałych podstawowych chemikaliów nieorganicznych",5
2207,20.13.99,"Usługi podwykonawców związane z produkcją pozostałych podstawowych chemikaliów nieorganicznych",6
2208,20.13.99.0,"Usługi podwykonawców związane z produkcją pozostałych podstawowych chemikaliów nieorganicznych",7
2209,20.14,"POZOSTAŁE PODSTAWOWE CHEMIKALIA ORGANICZNE",4
2210,20.14.1,"WĘGLOWODORY I ICH POCHODNE",5
2211,20.14.11,"Węglowodory alifatyczne",6
2212,20.14.11.0,"Węglowodory alifatyczne",7
2213,20.14.12,"Węglowodory cykliczne",6
2214,20.14.12.0,"Węglowodory cykliczne",7
2215,20.14.13,"Fluorowcowane pochodne węglowodorów alifatycznych",6
2216,20.14.13.0,"Fluorowcowane pochodne węglowodorów alifatycznych",7
2217,20.14.14,"Pochodne węglowodorów sulfonowane, nitrowane lub nitrozowane, nawet fluorowcowane",6
2218,20.14.14.0,"Pochodne węglowodorów sulfonowane, nitrowane lub nitrozowane, nawet fluorowcowane",7
2219,20.14.19,"Pozostałe pochodne węglowodorów",6
2220,20.14.19.0,"Pozostałe pochodne węglowodorów",7
2221,20.14.2,"ALKOHOLE, FENOLE, FENOLOALKOHOLE I ICH FLUOROWCOWANE, SULFONOWANE, NITROWANE LUB NITROZOWANE POCHODNE; ALKOHOLE TŁUSZCZOWE PRZEMYSŁOWE",5
2222,20.14.21,"Alkohole tłuszczowe przemysłowe",6
2223,20.14.21.0,"Alkohole tłuszczowe przemysłowe",7
2224,20.14.22,"Alkohole monowodorotlenowe",6
2225,20.14.22.1,"Biometanol (włączając dla celów napędowych), z wyłączeniem zawartego w bioeterach",7
2226,20.14.22.9,"Pozostałe alkohole monowodorotlenowe",7
2227,20.14.23,"Diole, alkohole wielowodorotlenowe, alkohole cykliczne i ich pochodne",6
2228,20.14.23.0,"Diole, alkohole wielowodorotlenowe, alkohole cykliczne i ich pochodne",7
2229,20.14.24,"Fenole; fenoloalkohole i pochodne fenoli",6
2230,20.14.24.0,"Fenole; fenoloalkohole i pochodne fenoli",7
2231,20.14.3,"KWASY TŁUSZCZOWE MONOKARBOKSYLOWE PRZEMYSŁOWE; KWASY KARBOKSYLOWE I ICH POCHODNE",5
2232,20.14.31,"Kwasy tłuszczowe monokarboksylowe przemysłowe; kwaśne oleje z rafinacji",6
2233,20.14.31.0,"Kwasy tłuszczowe monokarboksylowe przemysłowe; kwaśne oleje z rafinacji",7
2234,20.14.32,"Nasycone alifatyczne kwasy monokarboksylowe i ich pochodne",6
2235,20.14.32.0,"Nasycone alifatyczne kwasy monokarboksylowe i ich pochodne",7
2236,20.14.33,"Nienasycone kwasy monokarboksylowe; kwasy polikarboksylowe alifatyczne, cykloalkanowe, cykloalkenowe i cykloterpenowe oraz ich pochodne",6
2237,20.14.33.0,"Nienasycone kwasy monokarboksylowe; kwasy polikarboksylowe alifatyczne, cykloalkanowe, cykloalkenowe i cykloterpenowe oraz ich pochodne",7
2238,20.14.34,"Kwasy aromatyczne polikarboksylowe i karboksylowe z dodatkową tlenową grupą funkcyjną; ich pochodne, z wyłączeniem kwasu salicylowego i jego soli",6
2239,20.14.34.0,"Kwasy aromatyczne polikarboksylowe i karboksylowe z dodatkową tlenową grupą funkcyjną; ich pochodne, z wyłączeniem kwasu salicylowego i jego soli",7
2240,20.14.4,"ZWIĄZKI ORGANICZNE Z AZOTOWĄ GRUPĄ FUNKCYJNĄ",5
2241,20.14.41,"Związki z aminową grupą funkcyjną",6
2242,20.14.41.0,"Związki z aminową grupą funkcyjną",7
2243,20.14.42,"Związki aminowe z tlenową grupą funkcyjną, z wyłączeniem lizyny i kwasu glutaminowego",6
2244,20.14.42.0,"Związki aminowe z tlenową grupą funkcyjną, z wyłączeniem lizyny i kwasu glutaminowego",7
2245,20.14.43,"Ureiny; związki z karboksyamidową i nitrylową grupą funkcyjną; ich pochodne",6
2246,20.14.43.0,"Ureiny; związki z karboksyamidową i nitrylową grupą funkcyjną; ich pochodne",7
2247,20.14.44,"Związki z inną azotową grupą funkcyjną",6
2248,20.14.44.0,"Związki z inną azotową grupą funkcyjną",7
2249,20.14.5,"ZWIĄZKI SIARKI ORGANICZNE I POZOSTAŁE ZWIĄZKI ORGANICZNO-NIEORGANICZNE; ZWIĄZKI HETEROCYKLICZNE, GDZIE INDZIEJ NIESKLASYFIKOWANE",5
2250,20.14.51,"Związki siarki organiczne i pozostałe związki organiczno-nieorganiczne",6
2251,20.14.51.0,"Związki siarki organiczne i pozostałe związki organiczno-nieorganiczne",7
2252,20.14.52,"Związki heterocykliczne, gdzie indziej niesklasyfikowane; kwasy nukleinowe i ich sole",6
2253,20.14.52.0,"Związki heterocykliczne, gdzie indziej niesklasyfikowane; kwasy nukleinowe i ich sole",7
2254,20.14.53,"Estry fosforowe i ich sole lub estry pozostałych kwasów nieorganicznych (z wyłączeniem estrów halogenków wodoru) i ich sole; ich fluorowcowane, sulfonowane, nitrowane lub nitrozowane pochodne",6
2255,20.14.53.0,"Estry fosforowe i ich sole lub estry pozostałych kwasów nieorganicznych (z wyłączeniem estrów halogenków wodoru) i ich sole; ich fluorowcowane, sulfonowane, nitrowane lub nitrozowane pochodne",7
2256,20.14.6,"ETERY, NADTLENKI ORGANICZNE, EPOKSYDY, ACETALE I PÓŁACETALE; POZOSTAŁE ZWIĄZKI ORGANICZNE",5
2257,20.14.61,"Związki z aldehydową grupą funkcyjną",6
2258,20.14.61.0,"Związki z aldehydową grupą funkcyjną",7
2259,20.14.62,"Związki z ketonową i chinonową grupą funkcyjną",6
2260,20.14.62.0,"Związki z ketonową i chinonową grupą funkcyjną",7
2261,20.14.63,"Etery, nadtlenki organiczne, epoksydy, acetale i półacetale i ich pochodne",6
2262,20.14.63.1,"Etery zawierające biometanol lub bioetanol",7
2263,20.14.63.2,"Etery pozostałe, nadtlenki organiczne, epoksydy, acetale i półacetale i ich pochodne",7
2264,20.14.64,"Enzymy i pozostałe związki organiczne, gdzie indziej niesklasyfikowane",6
2265,20.14.64.0,"Enzymy i pozostałe związki organiczne, gdzie indziej niesklasyfikowane",7
2266,20.14.7,"RÓŻNE ORGANICZNE CHEMIKALIA PODSTAWOWE",5
2267,20.14.71,"Pochodne produktów roślinnych, włączając pochodne produktów żywicznych",6
2268,20.14.71.0,"Pochodne produktów roślinnych, włączając pochodne produktów żywicznych",7
2269,20.14.72,"Węgiel drzewny",6
2270,20.14.72.0,"Węgiel drzewny",7
2271,20.14.73,"Oleje i pozostałe produkty destylacji wysokotemperaturowej smoły węglowej oraz podobne produkty",6
2272,20.14.73.0,"Oleje i pozostałe produkty destylacji wysokotemperaturowej smoły węglowej oraz podobne produkty",7
2273,20.14.74,"Alkohol etylowy nieskażony o objętościowej mocy alkoholu ? 80 % obj.",6
2274,20.14.74.0,"Alkohol etylowy nieskażony o objętościowej mocy alkoholu ? 80 % obj.",7
2275,20.14.75,"Alkohol etylowy skażony i pozostałe skażone wyroby alkoholowe o dowolnej mocy",6
2276,20.14.75.1,"Bioetanol skażony (włączając do celów napędowych), z wyłączeniem zawartego w bioeterach",7
2277,20.14.75.9,"Pozostały alkohol etylowy skażony i pozostałe skażone wyroby alkoholowe o dowolnej mocy",7
2278,20.14.8,"ŁUGI ODPADOWE Z PRODUKCJI PULPY DRZEWNEJ, Z WYŁĄCZENIEM OLEJU TALOWEGO",5
2279,20.14.80,"ŁUGI ODPADOWE Z PRODUKCJI PULPY DRZEWNEJ, Z WYŁĄCZENIEM OLEJU TALOWEGO",6
2280,20.14.80.0,"ŁUGI ODPADOWE Z PRODUKCJI PULPY DRZEWNEJ, Z WYŁĄCZENIEM OLEJU TALOWEGO",7
2281,20.14.9,"USŁUGI PODWYKONAWCÓW ZWIĄZANE Z PRODUKCJĄ POZOSTAŁYCH PODSTAWOWYCH CHEMIKALIÓW ORGANICZNYCH",5
2282,20.14.99,"USŁUGI PODWYKONAWCÓW ZWIĄZANE Z PRODUKCJĄ POZOSTAŁYCH PODSTAWOWYCH CHEMIKALIÓW ORGANICZNYCH",6
2283,20.14.99.0,"USŁUGI PODWYKONAWCÓW ZWIĄZANE Z PRODUKCJĄ POZOSTAŁYCH PODSTAWOWYCH CHEMIKALIÓW ORGANICZNYCH",7
2284,20.15,"NAWOZY I ZWIĄZKI AZOTOWE",4
2285,20.15.1,"KWAS AZOTOWY; MIESZANINY NITRUJĄCE; AMONIAK",5
2286,20.15.10,"KWAS AZOTOWY; MIESZANINY NITRUJĄCE; AMONIAK",6
2287,20.15.10.0,"KWAS AZOTOWY; MIESZANINY NITRUJĄCE; AMONIAK",7
2288,20.15.2,"CHLOREK AMONU; AZOTYNY",5
2289,20.15.20,"CHLOREK AMONU; AZOTYNY",6
2290,20.15.20.0,"CHLOREK AMONU; AZOTYNY",7
2291,20.15.3,"NAWOZY AZOTOWE, MINERALNE",5
2292,20.15.31,Mocznik,6
2293,20.15.31.0,Mocznik,7
2294,20.15.32,"Siarczan amonu",6
2295,20.15.32.0,"Siarczan amonu",7
2296,20.15.33,"Azotan amonu",6
2297,20.15.33.0,"Azotan amonu",7
2298,20.15.34,"Sole podwójne i mieszaniny azotanu wapnia i azotanu amonu",6
2299,20.15.34.0,"Sole podwójne i mieszaniny azotanu wapnia i azotanu amonu",7
2300,20.15.35,"Mieszaniny azotanu amonu z węglanem wapnia lub pozostałymi nieorganicznymi substancjami niebędącymi nawozami",6
2301,20.15.35.0,"Mieszaniny azotanu amonu z węglanem wapnia lub pozostałymi nieorganicznymi substancjami niebędącymi nawozami",7
2302,20.15.36,"Mieszaniny mocznika i azotanu amonu",6
2303,20.15.36.0,"Mieszaniny mocznika i azotanu amonu",7
2304,20.15.39,"Pozostałe nawozy azotowe i ich mieszaniny, gdzie indziej niesklasyfikowane",6
2305,20.15.39.0,"Pozostałe nawozy azotowe i ich mieszaniny, gdzie indziej niesklasyfikowane",7
2306,20.15.4,"NAWOZY FOSFOROWE, MINERALNE",5
2307,20.15.41,Superfosfaty,6
2308,20.15.41.0,Superfosfaty,7
2309,20.15.49,"Pozostałe mineralne nawozy fosforowe",6
2310,20.15.49.0,"Pozostałe mineralne nawozy fosforowe",7
2311,20.15.5,"NAWOZY POTASOWE, MINERALNE",5
2312,20.15.51,"Chlorek potasu",6
2313,20.15.51.0,"Chlorek potasu",7
2314,20.15.52,"Siarczan potasu",6
2315,20.15.52.0,"Siarczan potasu",7
2316,20.15.59,"Pozostałe mineralne nawozy potasowe",6
2317,20.15.59.0,"Pozostałe mineralne nawozy potasowe",7
2318,20.15.6,"AZOTAN SODU",5
2319,20.15.60,"AZOTAN SODU",6
2320,20.15.60.0,"AZOTAN SODU",7
2321,20.15.7,"NAWOZY MINERALNE, GDZIE INDZIEJ NIESKLASYFIKOWANE",5
2322,20.15.71,"Nawozy mineralne zawierające trzy pierwiastki nawozowe: azot, fosfor i potas",6
2323,20.15.71.0,"Nawozy mineralne zawierające trzy pierwiastki nawozowe: azot, fosfor i potas",7
2324,20.15.72,"Wodoroortofosforan diamonu (fosforan diamonu)",6
2325,20.15.72.0,"Wodoroortofosforan diamonu (fosforan diamonu)",7
2326,20.15.73,"Diwodoroortofosforan amonu (fosforan monoamonu)",6
2327,20.15.73.0,"Diwodoroortofosforan amonu (fosforan monoamonu)",7
2328,20.15.74,"Nawozy mineralne zawierające dwa pierwiastki nawozowe: azot i fosfor",6
2329,20.15.74.0,"Nawozy mineralne zawierające dwa pierwiastki nawozowe: azot i fosfor",7
2330,20.15.75,"Nawozy mineralne zawierające dwa pierwiastki nawozowe: fosfor i potas",6
2331,20.15.75.0,"Nawozy mineralne zawierające dwa pierwiastki nawozowe: fosfor i potas",7
2332,20.15.76,"Azotan potasu",6
2333,20.15.76.0,"Azotan potasu",7
2334,20.15.79,"Nawozy mineralne zawierające co najmniej dwa z podanych pierwiastków nawozowych (azot, fosfor, potas), gdzie indziej niesklasyfikowane; pozostałe nawozy mineralne, gdzie indziej niesklasyfikowane",6
2335,20.15.79.0,"Nawozy mineralne zawierające co najmniej dwa z podanych pierwiastków nawozowych (azot, fosfor, potas), gdzie indziej niesklasyfikowane; pozostałe nawozy mineralne, gdzie indziej niesklasyfikowane",7
2336,20.15.8,"NAWOZY NATURALNE LUB ORGANICZNE, GDZIE INDZIEJ NIESKLASYFIKOWANE",5
2337,20.15.80,"NAWOZY NATURALNE LUB ORGANICZNE, GDZIE INDZIEJ NIESKLASYFIKOWANE",6
2338,20.15.80.0,"NAWOZY NATURALNE LUB ORGANICZNE, GDZIE INDZIEJ NIESKLASYFIKOWANE",7
2339,20.15.9,"USŁUGI PODWYKONAWCÓW ZWIĄZANE Z PRODUKCJĄ NAWOZÓW I ZWIĄZKÓW AZOTOWYCH",5
2340,20.15.99,"USŁUGI PODWYKONAWCÓW ZWIĄZANE Z PRODUKCJĄ NAWOZÓW I ZWIĄZKÓW AZOTOWYCH",6
2341,20.15.99.0,"USŁUGI PODWYKONAWCÓW ZWIĄZANE Z PRODUKCJĄ NAWOZÓW I ZWIĄZKÓW AZOTOWYCH",7
